"X","Y","osm_id","type","name","brand","com_nom","cat_mag"
2.3701640999999998,48.840394799731904,"node/7619075686","bar","rooftop café OZ",,"Paris",0
2.2968224999999998,48.8476193997301,"node/3726451325","restaurant","L'Alchimie",,"Paris",0
2.3625778,48.8718399997241,"node/1670386787","restaurant","Le Mekong",,"Paris",0
2.36129896728646,48.8708288792496,"way/63200340","kiosk",,,"Paris",0
2.2974569,48.8368164997328,"node/2239343345","greengrocer","Halles Convention",,"Paris",0
2.3583232999999995,48.8588426997273,"node/2389318674","clothes","April May",,"Paris",0
2.3741773999999998,48.85288849972879,"node/7046302996","bar","Le Gamin",,"Paris",0
2.3370903999999997,48.8676560997251,"node/1490922346","restaurant","Hokkaido",,"Paris",0
2.2923582000000002,48.850495799729394,"node/2261936220","wine","Nicolas","Nicolas","Paris",1
2.291099,48.8796959997221,"node/2793405679","travel_agency","Nouvelles Frontières","Nouvelles Frontières","Paris",1
2.3167422,48.88816589972,"node/8479071704","travel_agency","Les Planèteurs",,"Paris",0
2.3762017999999996,48.86680409972529,"node/8751245022","yes","Desbourdes",,"Paris",0
2.2787132999999997,48.8509939997293,"node/6295684359","restaurant","Quai Nedy",,"Paris",0
2.3234906000000004,48.8888344997199,"node/5459869015","fast_food","Fait ta Crêpe",,"Paris",0
2.3222252,48.867314999725195,"node/2271678887","restaurant","Maxim's",,"Paris",0
2.3752729,48.864010499726,"node/3483634526","restaurant","Le Manguier",,"Paris",0
2.353952,48.8493089997297,"node/2939315101","restaurant","Le Relais Fac",,"Paris",0
2.3960591,48.8836322997212,"node/5024052327","restaurant","Terroir et Compagnie",,"Paris",0
2.3649591,48.8297880997345,"node/2301379554","cafe","Kayo Coffee",,"Paris",0
2.3445533,48.8524722997289,"node/2529721887","restaurant","La Prégrille",,"Paris",0
2.3386851,48.874619499723394,"node/7211522063","restaurant","Côme",,"Paris",0
2.3350701000000003,48.874307299723505,"node/4874264157","fast_food","Bagel Chef",,"Paris",0
2.2837204,48.844754299730795,"node/3740346421","optician","Optic 2000","Optic 2000","Paris",1
2.2910193,48.884381099721004,"node/2727316672","restaurant","Zino",,"Paris",0
2.4103453,48.8533425997287,"node/1544866113","fast_food","McDonald's","McDonald's","Paris",1
2.4407141,48.844552699730905,"node/6812117377","kiosk",,,"Paris",0
2.2893077999999996,48.8485005997299,"node/7033303139","fast_food","O Best Of",,"Paris",0
2.3633507999999996,48.8566850997279,"node/7904060885","cosmetics","Kiehl's",,"Paris",0
2.312765,48.84324839973121,"node/1291172690","motorcycle","Moto Pasteur",,"Paris",0
2.3616238999999997,48.840191799731905,"node/5825451160","restaurant","Escale 40",,"Paris",0
2.3745286,48.847132199730204,"node/534914169","hairdresser","Aux Couleurs",,"Paris",0
2.3262597,48.826848199735295,"node/7297058687","clothes","Ultra femme",,"Paris",0
2.3672560000000002,48.8753260997232,"node/3389578897","restaurant","La Grange",,"Paris",0
2.3657846,48.868181799725,"node/6356585086","clothes","Saga des Marques",,"Paris",0
2.3296984,48.8289511997347,"node/7294868186","computer","Assistance PC",,"Paris",0
2.2819439999999998,48.868092999725,"node/942635902","post_office","Paris Victor Hugo / Montevideo",,"Paris",0
2.3922139,48.8752694997232,"node/7415725177","mobile_phone","Mobile Market",,"Paris",0
2.2933494,48.875245999723205,"node/5709272968","fast_food","L'Arc Food",,"Paris",0
2.3325179,48.86718819972529,"node/683133914","restaurant","Partie de Campagne",,"Paris",0
2.3594656,48.8661130997255,"node/707922549","restaurant","La Massara",,"Paris",0
2.297483,48.841189999731704,"node/5422621466","wine","La Cave à Millésimes",,"Paris",0
2.3538607000000003,48.8344089997334,"node/2750304048","bank","Crédit Mutuel","Crédit Mutuel","Paris",1
2.3237132999999996,48.83620619973289,"node/2862599929","restaurant","Sakura Ramen",,"Paris",0
2.3130783,48.893915599718596,"node/6544798456","stationery","Papeteries Gaubert",,"Paris",0
2.3142075,48.884221599721,"node/2876149573","beverages","Bières Cultes",,"Paris",0
2.3157221000000003,48.8327370997338,"node/7374304815","cheese","Beaufils",,"Paris",0
2.3278891,48.883667999721204,"node/3999929407","newsagent",,,"Paris",0
2.3514151,48.8578069997276,"node/5850964987","cosmetics","Lush","Lush","Paris",1
2.3537098,48.8529582997288,"node/8113062860","antiques",,,"Paris",0
2.3634169999999997,48.86207299972649,"node/3669978406","clothes","Les Prairies de Paris",,"Paris",0
2.3536292999999997,48.833094499733704,"node/7828700889","hairdresser","Coiffeur Hommes",,"Paris",0
2.3600138,48.8193587997371,"node/1081153367","supermarket","Carrefour City","Carrefour City","Paris",1
2.3744674,48.852954999728794,"node/8315067749","fast_food","Blend Charonne",,"Paris",0
2.3228307999999998,48.89212489971911,"node/6535042720","restaurant","Pays des Neiges",,"Paris",0
2.3734331,48.870135399724504,"node/6169550128","furniture","Stop Affaires de Meubles",,"Paris",0
2.3766194,48.86538149972571,"node/6374135346","fast_food","N'KO",,"Paris",0
2.2945778,48.857746499727604,"node/3134285396","ticket",,,"Paris",0
2.3273900000000003,48.835516699733105,"node/7478304986","tailor","Sevil Retouches",,"Paris",0
2.3352479,48.8732974997237,"node/3702655129","restaurant","New Balal",,"Paris",0
2.2581732999999997,48.837569599732596,"node/5868885885","clothes","Un Jour, Autrement",,"Paris",0
2.349602,48.83857849973229,"node/3623282845","computer","Microcase",,"Paris",0
2.3615707,48.873104599723796,"node/1585551915","bakery","Pâtisserie Liberté",,"Paris",0
2.3073922000000002,48.8274472997351,"node/2252820797","bakery",,,"Paris",0
2.3058679,48.87094579972429,"node/2916165303","bar","Le Madam",,"Paris",0
2.4037743,48.8368247997328,"node/520290729","bank","HSBC","HSBC","Paris",1
2.3571072999999996,48.858911199727295,"node/8642635741","clothes","Inouitoosh",,"Paris",0
2.3366293,48.8650199997258,"node/681818224","restaurant","L'Incroyable",,"Paris",1
2.3513096,48.888091599720106,"node/3286368383","pharmacy","Pharmacie Tran Van Jivanji",,"Paris",0
2.3966529999999997,48.8837505997211,"node/5660252329","laundry",,,"Paris",0
2.3790402999999998,48.8593711997272,"node/6550214578","post_office","Paris Parmentier",,"Paris",0
2.3931394,48.885590399720705,"node/2931873115","optician","Opti'zien",,"Paris",0
2.3821962,48.8751532997233,"node/2867426520","hairdresser","Tchip","Tchip","Paris",1
2.3433129,48.8522172997289,"node/2553153352","bakery","Paul","Paul","Paris",1
2.3499745,48.851226299729205,"node/8843031248","restaurant","Le Reminet",,"Paris",0
2.3641869,48.823955799736005,"node/2183952510","gift","Kim Thanh",,"Paris",0
2.2940899,48.844829699730795,"node/1352878659","bakery","Eric Kayser",,"Paris",0
2.3075505,48.8584424997274,"node/5030608126","restaurant","Le Crépuscule",,"Paris",0
2.3325679,48.8672698997252,"node/683133918","cafe","Razowski's",,"Paris",0
2.3579211,48.8732822997237,"node/3421390898","restaurant","Sushi Rama",,"Paris",0
2.3426514,48.8698985997246,"node/5704947121","fast_food","Mardi Crêpe Club",,"Paris",0
2.351164,48.8867148997204,"node/6010571955","beauty","Las Chicas","Lebara","Paris",1
2.3658745999999997,48.86279639972629,"node/3359610329","clothes","Frank Arnault",,"Paris",0
2.34552,48.8903282997195,"node/8674220415","wine","Les Naturistes",,"Paris",0
2.3370255,48.876256999723,"node/4855693227","beauty","Estetika 2",,"Paris",0
2.3737535,48.853238399728696,"node/2863264450","bar","Some Girls",,"Paris",0
2.3619552,48.8406327997318,"node/5825451161","restaurant","Chez Rico",,"Paris",0
2.3445717999999998,48.872547899723905,"node/7251785885","restaurant","Pastore",,"Paris",0
2.3797834,48.84638589973039,"node/5856400136","estate_agent","Opportunity",,"Paris",0
2.2838679,48.874812799723394,"node/7276372486","hairdresser","L'Atelier...",,"Paris",0
2.3457105,48.8791283997223,"node/4038906093","bar","Le Dunhill",,"Paris",0
2.2878127999999998,48.8671479997253,"node/932347069","pharmacy","Pharmacie Lengronne",,"Paris",0
2.3881118916316,48.860561221310206,"way/63648689","funeral_directors","Lecreux Frères",,"Paris",0
2.2833307,48.868692799724904,"node/1465052899","optician","Benjamin Opticien",,"Paris",0
2.3534344,48.8607421997268,"node/1014690219","supermarket","Carrefour City","Carrefour City","Paris",1
2.3324699,48.8872259997203,"node/1896148527","restaurant","Mayday",,"Paris",0
2.3727837000000003,48.8679241997251,"node/5061070768","restaurant","Fuumi",,"Paris",0
2.3743429,48.8780759997225,"node/294162561","estate_agent","Orpi Parc Immo",,"Paris",0
2.3822214,48.8732547997237,"node/5893382889","computer","Ordinateurs",,"Paris",0
2.3034263999999998,48.85680719972779,"node/2696636914","greengrocer","Harry Cover",,"Paris",0
2.3649172999999997,48.8543762997284,"node/2388375406","dry_cleaning","Birague Cleaning",,"Paris",0
2.28293788665195,48.8787928546889,"way/393519506","bank","BNP Paribas","BNP Paribas","Paris",1
2.3570741415814798,48.8813995510012,"way/404083540","bakery","Paul","Paul","Paris",1
2.351846,48.89195099971911,"node/1679470399","bar","Aux Rendez-Vous des Amis",,"Paris",0
2.3712914,48.82078239973679,"node/8734534571","cafe","T Kawa",,"Paris",0
2.3383431,48.8820298997216,"node/6973095946","supermarket","Panier Sympa",,"Paris",0
2.3550318999999997,48.874098099723504,"node/1240125796","supermarket","Monoprix","Monoprix","Paris",1
2.3936316000000004,48.848874499729796,"node/4796999623","restaurant","Fakra",,"Paris",0
2.3283767999999996,48.8316887997341,"node/6340679169","sewing","La Mercerie",,"Paris",0
2.3031416,48.8704542997244,"node/1605061495","pub","Cottage Elysée",,"Paris",0
2.3368841000000002,48.8656022997256,"node/5775159953","restaurant","Ellsworth",,"Paris",0
2.3846342000000003,48.851984799729,"node/2049105531","restaurant","Le Temps au Temps",,"Paris",0
2.3511064,48.8663062997255,"node/3889241561","hairdresser","Le Coiffman",,"Paris",0
2.3276457,48.8264505997354,"node/7502647287","computer","Yesmania",,"Paris",0
2.3064455,48.8543167997284,"node/1343225908","cafe","Café des Officiers",,"Paris",0
2.261648,48.839833899732,"node/3377599309","restaurant","Le Petit Boileau",,"Paris",0
2.3222389,48.823723199736,"node/2220008008","bicycle","Cyclable","Brompton;Coboc;Douze;Electra;Genesis;Histoire;Kalkhoff;Kiffy;Moustache;Pelago;Ridgeback;Tern;Trek;VSF Fahrradmanufaktur;Yuba","Paris",1
2.2650353,48.853530899728696,"node/6224837787","fast_food","Pizza & Épicerie Italienne",,"Paris",0
2.3129413,48.886437699720496,"node/5129327988","motorcycle","Scooters Services",,"Paris",0
2.3482187999999997,48.8610120997268,"node/677967806","fast_food","McDonald's","McDonald's","Paris",1
2.2880032000000003,48.848827699729796,"node/3201459100","pharmacy","Pharmacie du Théâtre",,"Paris",0
2.3729885,48.826505999735296,"node/4405821814","key_cutter","Cordonnerie clés minute",,"Paris",0
2.2686395,48.853079799728796,"node/5508128328","cafe","Le Jasmin",,"Paris",0
2.3764055,48.856115399728004,"node/3839399074","dry_cleaning","Kat",,"Paris",0
2.3336325,48.868148199725,"node/5940624553","clothes","Daniel Hechter",,"Paris",0
2.304981,48.884104999721096,"node/2934415601","bank","BRED","BRED","Paris",1
2.3451882,48.8374911997326,"node/7428784486","books","Vocabulaire",,"Paris",0
2.278046,48.8460489997305,"node/2267565746","pharmacy","Pharmacie Rive Gauche",,"Paris",0
2.3354494,48.8663405997254,"node/682302355","restaurant","Sapporo",,"Paris",0
2.3616231,48.8655840997257,"node/3337030493","restaurant","Máncora Cebicheria",,"Paris",0
2.4106265,48.8551952997282,"node/1458502559","bicycle","Ecox","Yuba;Urban arrow;Tern;Moustache;Cannondale;Peugeot;Gitane;Giant;Winora;Haibike","Paris",1
2.3532227999999997,48.828963599734706,"node/4464142189","restaurant","L'Avant Goût",,"Paris",0
2.34823856416955,48.86144608316749,"way/206810020","clothes","Parkway",,"Paris",0
2.399249,48.864676999725894,"node/839816780","pub",,,"Paris",0
2.2991127999999996,48.8384852997324,"node/3267604890","pharmacy","Pharmacie Vaugirard",,"Paris",0
2.3721847,48.8282284997349,"node/5533353616","pet","Espace Anti Nuisibles",,"Paris",0
2.3872131000000003,48.8470413997303,"node/2145864876","fast_food","Au Plaisir du Pain",,"Paris",0
2.3485037999999996,48.841758999731596,"node/1673086771","restaurant","Restaurant Administratif",,"Paris",0
2.3366977,48.8789732997223,"node/5894986356","cafe","Bo Man Cafe",,"Paris",0
2.2700102,48.8554507997282,"node/975022331","kiosk",,,"Paris",0
2.3023467,48.82856909973479,"node/2256026122","convenience","Oriento Market",,"Paris",0
2.3980737999999997,48.875565099723204,"node/2973661238","fast_food","Star Kebab",,"Paris",0
2.3288862,48.830556599734294,"node/3282330164","optician","Alain Afflelou","Alain Afflelou","Paris",1
2.3189417000000003,48.834533399733296,"node/6283000713","books","Librairie Tropiques",,"Paris",0
2.3378271,48.8958844997181,"node/1909223605","hairdresser",,,"Paris",0
2.3471330000000004,48.8625486997264,"node/4110161158","greengrocer","Causses",,"Paris",0
2.393034,48.8476121997301,"node/428165688","restaurant","Thaï Kanda",,"Paris",0
2.374593,48.8765434997229,"node/3789344289","insurance","Macif Bolivar",,"Paris",0
2.322053,48.84035429973191,"node/4123787493","perfumery","Marionnaud","Marionnaud","Paris",1
2.3251298,48.8548073997283,"node/913936495","cafe","Cuillier Grenelle",,"Paris",0
2.3360128,48.87149939972421,"node/1342706555","books","Del Duca",,"Paris",0
2.3291526,48.83148619973411,"node/6330752986","estate_agent","Appart immo",,"Paris",0
2.3588942000000004,48.855980899728,"node/7778236542","clothes","Lobby",,"Paris",0
2.4049576,48.8451533997307,"node/7923771066","caterer","Casa cecci",,"Paris",0
2.40551,48.8590748997273,"node/8850821756","handicraft","Paris atelier",,"Paris",0
2.33553686617759,48.8604420999973,"way/491909132","gift",,,"Paris",0
2.3012382999999996,48.848689599729795,"node/4292750932","restaurant","Marie Edith",,"Paris",0
